speaker	display_id	display_name	display_source_survey	display_source_item	intended_raw_keys	matched_raw_id	matched_raw_label	matched_source_survey	matched_source_item	first_matched_start	first_matched_end	first_matched_text	first_matched_audition_prefix	intended_interval_count
Khan02	347	dry	JBIL	167	377	347	summer	JBIL	134	7094.277	7095.534	summer	134	1
Khan02	348	round	JBIL	171	378	348	winter	JBIL	135	7102.68	7104.0	winter	135	1
Khan02	349	hard	JBIL	172	379	349	house	JBIL	136	7139.66	7140.537	house	136	1
Khan02	350	sharp	JBIL	173	380	350	meat	JBIL	137	7160.505	7161.736	meat	137	1
Khan02	351	smooth	JBIL	174	381	351	rice	JBIL	138	7166.87	7167.891	rice	138	1
Khan02	353	true	JBIL	176	384	353	fat (n.)	JBIL	140	7185.573	7186.424	fat (n.)	140	1
Khan02	354	green	JBIL	177	385	354	egg (e.g., chicken)	JBIL	141	7195.51	7196.557	egg (e.g., chicken)	141	1
Khan02	355	go_PRES_3sg	JBIL	182	387	355	milk	JBIL	142	7206.103	7207.124	milk	142	1
Khan02	356	go_PAST_3sg	JBIL	183	388	356	honey	JBIL	143	7220.619	7221.561	honey	143	1
Khan02	357	come_PRES_3sg	JBIL	184	389	357	walnut	JBIL	144	7240.496	7241.999	walnut	144	1
Khan02	358	come_PAST_3sg	JBIL	185	390	358	fruit	JBIL	145	7256.0	7257.112	fruit	145	1
Khan02	359	turn (tr.) _PRES_3sg	JBIL	186	391	359	bitter (B)	JBIL	148	7349.279	7349.999000000001	bitter	148	1
Khan02	362	stand_PAST_3sg	JBIL	189	394	362	good (B)	JBIL	150	7328.144	7329.06	good	150	1
Khan02	363	sit_PRES_3sg	JBIL	190	395	363	rotten	JBIL	152	7378.422	7379.692	rotten	152	1
Khan02	364	sit_PAST_3sg	JBIL	191	396	364	old (thing)	JBIL	153	7388.682	7389.651	old (thing)	153	1
Khan02	365	lie down_PRES_3sg	JBIL	192	397	365	new	JBIL	154	7397.692	7398.779	new	154	1
Khan02	366	lie down_PAST_3sg	JBIL	193	398	366	hot (fire)	JBIL	156	7414.259	7415.162	hot (fire)	156	1
Khan02	369	walk_PRES_3sg	JBIL	196	401	369	long (thing)	JBIL	158	7460.964	7462.299	long (thing)	158	1
Khan02	370	walk_PAST_3sg	JBIL	197	402	370	short (length)	JBIL	159	7463.518	7464.185	short (length)	159	1
Khan02	371	run_PRES_3sg	JBIL	198	403	371	wide	JBIL	160	7466.425	7467.119000000001	wide	160	1
Khan02	372	run_PAST_3sg	JBIL	199	404	372	narrow	JBIL	161	7468.213	7469.182	narrow	161	1
Khan02	373	swim_PRES_3sg	JBIL	200	405	373	thick	JBIL	162	7470.623	7471.513	thick	162	1
Khan02	374	swim_PAST_3sg	JBIL	201	406	374	thin	JBIL	163	7473.278	7474.142	thin	163	1
Khan02	375	fly_PRES_3sg	JBIL	202	407	375	full	JBIL	165	7491.499	7492.114	full	165	1
Khan02	376	fly_PAST_3sg	JBIL	203	408	376	dirty (B)	JBIL	166	7477.351	7477.999	dirty	166	1
Khan02	377	see_PRES_3sg	JBIL	204	409	377	dry	JBIL	167	7479.407	7479.999	dry	167	1
Khan02	378	see_PAST_3sg	JBIL	205	410	378	round	JBIL	171	7526.0	7526.899	round	171	1
Khan02	379	hear_PRES_3sg	JBIL	206	411	379	hard	JBIL	172	7540.521	7541.293	hard	172	1
Khan02	380	hear_PAST_3sg	JBIL	207	412	380	sharp	JBIL	173	7550.349	7551.278	sharp	173	1
Khan02	381	smell_PRES_3sg	JBIL	208	413	381	smooth	JBIL	174	7564.0	7565.195	smooth	174	1
Khan02	384	do_PAST_3sg	JBIL	211	416	384	true	JBIL	176	7605.511	7606.519	true	176	1
Khan02	385	live_PRES_3sg	JBIL	212	417	385	green	JBIL	177	7618.805	7619.999000000001	green	177	1
Khan02	386	live_PAST_3sg	JBIL	213	418	386	red (B)	JBIL	179	7622.564	7623.585	red	179	1
Khan02	387	die_PRES_3sg	JBIL	214	419	387	go_PRES_3sg	JBIL	182	7707.854	7708.484	go_PRES_3sg	182	1
Khan02	388	die_PAST_3sg	JBIL	215	420	388	go_PAST_3sg	JBIL	183	7752.337	7752.999000000001	go_PAST_3sg	183	1
Khan02	389	sleep_PRES_3sg	JBIL	216	421;422;542	389	come_PRES_3sg	JBIL	184	7863.679	7864.428	come_PRES_3sg	184	1
Khan02	390	sleep_PAST_3sg	JBIL	217	423	390	come_PAST_3sg	JBIL	185	7876.843	7877.532999999999	come_PAST_3sg	185	1
Khan02	391	breathe_PRES_3sg	JBIL	218	424	391	turn (tr.) _PRES_3sg	JBIL	186	7932.86	7933.999	turn (tr.) _PRES_3sg	186	1
Khan02	392	breathe_PAST_3sg	JBIL	219	425	392	turn (tr.)_PAST_3sg	JBIL	187	7947.0	7948.343	turn (tr.)_PAST_3sg	187	1
Khan02	393	blow_PRES_3sg	JBIL	220	426	393	stand_PRES_3sg	JBIL	188	7971.346	7972.2429999999995	stand_PRES_3sg	188	1
Khan02	394	blow_PAST_3sg	JBIL	221	427	394	stand_PAST_3sg	JBIL	189	7982.886	7983.921	stand_PAST_3sg	189	1
Khan02	395	swell_PRES_3sg	JBIL	222	428	395	sit_PRES_3sg	JBIL	190	7999.0	8000.19	sit_PRES_3sg	190	1
Khan02	396	swell_PAST_3sg	JBIL	223	429	396	sit_PAST_3sg	JBIL	191	8044.371	8045.238	sit_PAST_3sg	191	1
Khan02	397	spit_PRES_3sg	JBIL	224	430	397	lie down_PRES_3sg	JBIL	192	8095.702	8096.914000000001	lie down_PRES_3sg	192	1
Khan02	398	spit_PAST_3sg	JBIL	225	431	398	lie down_PAST_3sg	JBIL	193	8115.798	8116.999	lie down_PAST_3sg	193	1
Khan02	399	vomit_PRES_3sg	JBIL	226	432	399	fall_PRES_3sg	JBIL	194	8134.762	8135.54	fall_PRES_3sg	194	1
Khan02	400	vomit_PAST_3sg	JBIL	227	433	400	fall_PAST_3sg	JBIL	195	8147.109	8147.999000000001	fall_PAST_3sg	195	1
Khan02	401	bite_PRES_3sg	JBIL	228	434	401	walk_PRES_3sg	JBIL	196	8165.535	8166.6089999999995	walk_PRES_3sg	196	1
Khan02	402	bite_PAST_3sg	JBIL	229	435	402	walk_PAST_3sg	JBIL	197	8178.366	8179.48	walk_PAST_3sg	197	1
Khan02	403	eat_PRES_3sg	JBIL	230	436	403	run_PRES_3sg	JBIL	198	8200.0	8201.0	run_PRES_3sg	198	1
Khan02	404	eat_PAST_3sg	JBIL	231	437	404	run_PAST_3sg	JBIL	199	8208.355	8209.369999999999	run_PAST_3sg	199	1
Khan02	405	drink_PRES_3sg	JBIL	232	438	405	swim_PRES_3sg	JBIL	200	8224.0	8225.0	swim_PRES_3sg	200	1
Khan02	406	drink_PAST_3sg	JBIL	233	439	406	swim_PAST_3sg	JBIL	201	8233.669	8234.704	swim_PAST_3sg	201	1
Khan02	407	fear_PRES_3sg	JBIL	234	440	407	fly_PRES_3sg	JBIL	202	8422.208999999999	8423.392	fly_PRES_3sg	202	1
Khan02	408	fear_PAST_3sg	JBIL	235	441;442;543	408	fly_PAST_3sg	JBIL	203	8450.361	8451.366	fly_PAST_3sg	203	1
Khan02	409	know_PRES_3sg	JBIL	236	443	409	see_PRES_3sg	JBIL	204	8470.528	8471.444	see_PRES_3sg	204	1
Khan02	410	know_PAST_3sg	JBIL	237	444	410	see_PAST_3sg	JBIL	205	8489.751	8490.736	see_PAST_3sg	205	1
Khan02	411	think_PRES_3sg	JBIL	238	445	411	hear_PRES_3sg	JBIL	206	8518.871	8519.916	hear_PRES_3sg	206	1
Khan02	412	think_PAST_3sg	JBIL	239	446	412	hear_PAST_3sg	JBIL	207	8531.780999999999	8532.835	hear_PAST_3sg	207	1
Khan02	413	count_PRES_3sg	JBIL	240	447	413	smell_PRES_3sg	JBIL	208	8546.898000000001	8547.999000000002	smell_PRES_3sg	208	1
Khan02	414	count_PAST_3sg	JBIL	241	448	414	smell _PAST_3sg	JBIL	209	8559.585	8560.827	smell _PAST_3sg	209	1
Khan02	415	laugh_PRES_3sg	JBIL	242	449	415	do_PRES_3sg	JBIL	210	8590.519	8591.228000000001	do_PRES_3sg	210	1
Khan02	416	laugh_PAST_3sg	JBIL	243	450	416	do_PAST_3sg	JBIL	211	8605.118999999999	8605.73	do_PAST_3sg	211	1
Khan02	417	cry_PRES_3sg	JBIL	244	451	417	live_PRES_3sg	JBIL	212	8657.406	8658.697	live_PRES_3sg	212	1
Khan02	418	cry_PAST_3sg	JBIL	245	452	418	live_PAST_3sg	JBIL	213	8687.171	8688.501	live_PAST_3sg	213	1
Khan02	419	say_PRES_3sg	JBIL	246	453	419	die_PRES_3sg	JBIL	214	8710.0	8710.86	die_PRES_3sg	214	1
Khan02	420	say_PAST_3sg	JBIL	247	454	420	die_PAST_3sg	JBIL	215	8719.213	8719.999	die_PAST_3sg	215	1
Khan02	423	play_PRES_3sg	JBIL	250	457	423	sleep_PAST_3sg	JBIL	217	8780.109	8780.999	sleep_PAST_3sg	217	1
Khan02	424	play_PAST_3sg	JBIL	251	458	424	breathe_PRES_3sg	JBIL	218	8805.845	8806.909	breathe_PRES_3sg	218	1
Khan02	425	give_PRES_3sg	JBIL	252	459	425	breathe_PAST_3sg	JBIL	219	8818.705	8819.999	breathe_PAST_3sg	219	1
Khan02	426	give_PAST_3sg	JBIL	253	460	426	blow_PRES_3sg	JBIL	220	8838.128	8838.999	blow_PRES_3sg	220	1
Khan02	427	fight_PRES_3sg	JBIL	254	461	427	blow_PAST_3sg	JBIL	221	8856.785	8858.155	blow_PAST_3sg	221	1
Khan02	428	fight_PAST_3sg	JBIL	255	462	428	swell_PRES_3sg	JBIL	222	8911.256	8912.409	swell_PRES_3sg	222	1
Khan02	429	kill_PRES_3sg	JBIL	256	463	429	swell_PAST_3sg	JBIL	223	8951.201	8952.196	swell_PAST_3sg	223	1
Khan02	430	kill_PAST_3sg	JBIL	257	464	430	spit_PRES_3sg	JBIL	224	8972.102	8973.156	spit_PRES_3sg	224	1
Khan02	431	take_PRES_3sg	JBIL	258	465	431	spit_PAST_3sg	JBIL	225	8983.456	8984.55	spit_PAST_3sg	225	1
Khan02	432	take_PAST_3sg	JBIL	259	466	432	vomit_PRES_3sg	JBIL	226	9009.74	9011.317	vomit_PRES_3sg	226	1
Khan02	433	push_PRES_3sg	JBIL	260	467	433	vomit_PAST_3sg	JBIL	227	9029.334	9030.605000000001	vomit_PAST_3sg	227	1
Khan02	434	push_PAST_3sg	JBIL	261	468	434	bite_PRES_3sg	JBIL	228	9048.634	9049.688	bite_PRES_3sg	228	1
Khan02	435	pull_PRES_3sg	JBIL	262	469	435	bite_PAST_3sg	JBIL	229	9062.25	9063.472	bite_PAST_3sg	229	1
Khan02	436	pull_PAST_3sg	JBIL	263	470	436	eat_PRES_3sg	JBIL	230	9082.616	9083.621	eat_PRES_3sg	230	1
Khan02	437	close_PRES_3sg	JBIL	264	471	437	eat_PAST_3sg	JBIL	231	9164.733	9165.778	eat_PAST_3sg	231	1
Khan02	438	close_PAST_3sg	JBIL	265	472	438	drink_PRES_3sg	JBIL	232	9085.929	9086.678	drink_PRES_3sg	232	1
Khan02	439	tie_PRES_3sg	JBIL	266	473	439	drink_PAST_3sg	JBIL	233	9167.523	9168.765	drink_PAST_3sg	233	1
Khan02	440	tie_PAST_3sg	JBIL	267	474	440	fear_PRES_3sg	JBIL	234	9203.0	9203.847	fear_PRES_3sg	234	1
Khan02	443	hit_PRES_3sg	JBIL	270	477	443	know_PRES_3sg	JBIL	236	9229.773	9231.260999999999	know_PRES_3sg	236	1
Khan02	444	hit_PAST_3sg	JBIL	271	478	444	know_PAST_3sg	JBIL	237	9270.602	9271.765000000001	know_PAST_3sg	237	1
Khan02	445	cut_PRES_3sg	JBIL	272	479	445	think_PRES_3sg	JBIL	238	9284.677	9285.672	think_PRES_3sg	238	1
Khan02	446	cut_PAST_3sg	JBIL	273	480	446	think_PAST_3sg	JBIL	239	9295.42	9296.524	think_PAST_3sg	239	1
Khan02	447	wash_PRES_3sg	JBIL	276	481	447	count_PRES_3sg	JBIL	240	9311.872	9313.153	count_PRES_3sg	240	1
Khan02	448	wash_PAST_3sg	JBIL	277	482	448	count_PAST_3sg	JBIL	241	9327.392	9328.999	count_PAST_3sg	241	1
Khan02	449	sew_PRES_3sg	JBIL	278	483	449	laugh_PRES_3sg	JBIL	242	9337.546	9338.502	laugh_PRES_3sg	242	1
Khan02	450	sew_PAST_3sg	JBIL	279	484	450	laugh_PAST_3sg	JBIL	243	9348.888	9349.999000000002	laugh_PAST_3sg	243	1
Khan02	451	burn (intr.)_PRES_3sg	JBIL	280	485	451	cry_PRES_3sg	JBIL	244	9361.657	9362.652	cry_PRES_3sg	244	1
Khan02	452	burn (intr.)_PAST_3sg	JBIL	281	486	452	cry_PAST_3sg	JBIL	245	9373.334	9374.388	cry_PAST_3sg	245	1
Khan02	453	freeze_PRES_3sg	JBIL	282	487	453	say_PRES_3sg	JBIL	246	9404.269	9405.412	say_PRES_3sg	246	1
Khan02	454	freeze_PAST_3sg	JBIL	283	488	454	say_PAST_3sg	JBIL	247	9421.224	9421.999	say_PAST_3sg	247	1
Khan02	455	throw_PRES_3sg	JBIL	284	489	455	sing_PRES_3sg	JBIL	248	9481.729	9483.137999999999	sing_PRES_3sg	248	1
Khan02	456	throw_PAST_3sg	JBIL	285	490;491;546	456	sing_PAST_3sg	JBIL	249	9506.704	9508.143	sing_PAST_3sg	249	1
Khan02	457	hunt_PRES_3sg	JBIL	286	492	457	play_PRES_3sg	JBIL	250	9661.141	9661.999	play_PRES_3sg	250	1
Khan02	458	hunt_PAST_3sg	JBIL	287	493	458	play_PAST_3sg	JBIL	251	9672.863	9674.271999999999	play_PAST_3sg	251	1
Khan02	459	pour_PRES_3sg	JBIL	288	494	459	give_PRES_3sg	JBIL	252	9562.801	9563.668	give_PRES_3sg	252	1
Khan02	460	pour_PAST_3sg	JBIL	289	495	460	give_PAST_3sg	JBIL	253	9572.415	9573.164	give_PAST_3sg	253	1
Khan02	461	grind_PRES_3sg	JBIL	290	496	461	fight_PRES_3sg	JBIL	254	9687.542	9688.596	fight_PRES_3sg	254	1
Khan02	462	grind_PAST_3sg	JBIL	291	497	462	fight_PAST_3sg	JBIL	255	9697.631	9698.999	fight_PAST_3sg	255	1
Khan02	463	dig_PRES_3sg	JBIL	292	498	463	kill_PRES_3sg	JBIL	256	9712.477	9713.374000000002	kill_PRES_3sg	256	1
Khan02	464	dig_PAST_3sg	JBIL	293	499	464	kill_PAST_3sg	JBIL	257	9729.613	9730.48	kill_PAST_3sg	257	1
Khan02	465	hide_PRES_3sg	JBIL	294	500	465	take_PRES_3sg	JBIL	258	9744.869	9745.697	take_PRES_3sg	258	1
Khan02	466	hide_PAST_3sg	JBIL	295	501	466	take_PAST_3sg	JBIL	259	9755.072	9755.999	take_PAST_3sg	259	1
Khan02	467	sweep_PRES_3sg	JBIL	296	502	467	push_PRES_3sg	JBIL	260	9790.0	9791.237	push_PRES_3sg	260	1
Khan02	468	sweep_PAST_3sg	JBIL	297	503	468	push_PAST_3sg	JBIL	261	9801.797	9802.999	push_PAST_3sg	261	1
Khan02	469	this	JBIL	298	504;505;547	469	pull_PRES_3sg	JBIL	262	9835.121	9835.869999999999	pull_PRES_3sg	262	1
Khan02	470	that	JBIL	299	506	470	pull_PAST_3sg	JBIL	263	9845.275	9846.536	pull_PAST_3sg	263	1
Khan02	471	near	JBIL	301	507	471	close_PRES_3sg	JBIL	264	9860.0	9861.0	close_PRES_3sg	264	1
Khan02	472	far	JBIL	303	508	472	close_PAST_3sg	JBIL	265	9896.752	9897.747000000001	close_PAST_3sg	265	1
Khan02	473	(to the) right	JBIL	304	509	473	tie_PRES_3sg	JBIL	266	9942.859	9943.834	tie_PRES_3sg	266	1
Khan02	474	(to the) left	JBIL	305	510	474	tie_PAST_3sg	JBIL	267	9956.171	9957.294	tie_PAST_3sg	267	1
Khan02	475	under	JBIL	306	511	475	carry_PRES_3sg	JBIL	268	9986.929	9987.999	carry_PRES_3sg	268	1
Khan02	476	with	JBIL	307	512	476	carry_PAST_3sg	JBIL	269	9996.63	9998.0	carry_PAST_3sg	269	1
Khan02	477	not	JBIL	308	513	477	hit_PRES_3sg	JBIL	270	10013.609	10014.851	hit_PRES_3sg	270	1
Khan02	478	two days ago	JBIL	311	514	478	hit_PAST_3sg	JBIL	271	10027.726	10029.106	hit_PAST_3sg	271	1
Khan02	479	who	JBIL	317	516	479	cut_PRES_3sg	JBIL	272	10058.0	10058.91	cut_PRES_3sg	272	1
Khan02	480	I	JBIL	319	517;558;592;593;601	480	cut_PAST_3sg	JBIL	273	10069.0	10070.108	cut_PAST_3sg	273	1
Khan02	481	you (sg.)	JBIL	320	518;559;586;594;595	481	wash_PRES_3sg	JBIL	276	10158.09	10159.233	wash_PRES_3sg	276	1
Khan02	482	we	JBIL	321	519;560	482	wash_PAST_3sg	JBIL	277	10174.321	10175.543	wash_PAST_3sg	277	1
Khan02	483	you	JBIL	322	520;561	483	sew_PRES_3sg	JBIL	278	10191.702	10193.091999999999	sew_PRES_3sg	278	1
Khan02	484	they	JBIL	323	521;562	484	sew_PAST_3sg	JBIL	279	10210.639	10211.761999999999	sew_PAST_3sg	279	1
Khan02	485	bark	JBIL	103	534	485	burn (intr.)_PRES_3sg	JBIL	280	10238.477	10239.512	burn (intr.)_PRES_3sg	280	1
Khan02	486	night	KLQ	10.21	536	486	burn (intr.)_PAST_3sg	JBIL	281	10254.316	10255.528	burn (intr.)_PAST_3sg	281	1
Khan02	487	fog	KLQ	3.9	537	487	freeze_PRES_3sg	JBIL	282	10321.111	10322.323	freeze_PRES_3sg	282	1
Khan02	488	ash	JBIL	132	538	488	freeze_PAST_3sg	JBIL	283	10336.711	10338.071	freeze_PAST_3sg	283	1
Khan02	489	scratch_PRES_3sg	JBIL	274	544	489	throw_PRES_3sg	JBIL	284	10362.539	10363.741	throw_PRES_3sg	284	1
Khan02	492	there	KLQ	10.2	549	492	hunt_PRES_3sg	JBIL	286	10391.26	10392.275	hunt_PRES_3sg	286	2
Khan02	493	today	KLQ	10.10	550	493	hunt_PAST_3sg	JBIL	287	10402.449	10403.277	hunt_PAST_3sg	287	0
Khan02	494	yesterday	KLQ	10.11	551	494	pour_PRES_3sg	JBIL	288	10441.228	10442.341999999999	pour_PRES_3sg	288	1
Khan02	495	tomorrow	KLQ	10.13	552	495	pour_PAST_3sg	JBIL	289	10450.913	10452.135	pour_PAST_3sg	289	2
Khan02	496	the day after tomorrow	KLQ	10.14	553	496	grind_PRES_3sg	JBIL	290	10527.306	10528.163	grind_PRES_3sg	290	2
Khan02	497	where	KLQ	12.4	554	497	grind_PAST_3sg	JBIL	291	10534.231	10535.276	grind_PAST_3sg	291	1
Khan02	498	when	KLQ	12.5	555	498	dig_PRES_3sg	JBIL	292	10555.119	10556.173	dig_PRES_3sg	292	1
Khan02	499	how	KLQ	12.3	556	499	dig_PAST_3sg	JBIL	293	10566.721	10567.795	dig_PAST_3sg	293	1
Khan02	500	what	KLQ	12.1	557	500	hide_PRES_3sg	JBIL	294	10583.44	10584.494	hide_PRES_3sg	294	1
Khan02	501	The boys are not in Shiraz.	EXT	5.8	570	501	hide_PAST_3sg	JBIL	295	10593.374	10594.488	hide_PAST_3sg	295	0
Khan02	502	The children are in the kitchen.	EXT	5.9	571	502	sweep_PRES_3sg	JBIL	296	10729.232	10730.277	sweep_PRES_3sg	296	0
Khan02	503	Sorush is going  to the market with Hasan.	EXT	5.10	572	503	sweep_PAST_3sg	JBIL	297	10745.145	10746.298	sweep_PAST_3sg	297	0
Khan02	506	I have one car	EXT	5.13	575	506	that	JBIL	299	10862.897	10863.567000000001	that	299	0
Khan02	507	This is mine	EXT	5.14	576;597	507	near	JBIL	301	10890.431	10891.239000000001	near	301	0
Khan02	508	We didn't see Ali at the market.	EXT	5.15	577	508	far	JBIL	303	10906.875	10907.772	far	303	0
Khan02	509	i eat apples in the morning	EXT	5.16	578	509	(to the) right	JBIL	304	10916.0	10917.1	(to the) right	304	0
Khan02	510	I am eating the apple now.	EXT	5.17	579	510	(to the) left	JBIL	305	10921.764	10922.434	(to the) left	305	0
Khan02	511	Ali went to the village with him.	EXT	5.18	580	511	under	JBIL	306	10929.683	10930.589000000002	under	306	0
Khan02	512	Maryam went to the village with her.	EXT	5.19	581	512	with	JBIL	307	10938.246	10939.082999999999	with	307	0
Khan02	513	When I was cutting up vegetables, I cut my hand.	EXT	5.20	582	513	not	JBIL	308	11077.081	11077.623	not	308	0
Khan02	514	As Reza was crossing the road, a car hit him.	EXT	5.21	583	514	two days ago	JBIL	311	11099.895	11100.654	two days ago	311	0
Khan02	515	Sahar was coming down the mountain with the mule	EXT	5.22	584;598	515	tomorrow (B)	JBIL	312	11106.0	11107.0	tomorrow	312	0
Khan02	516	He saw me			585	516	who	JBIL	317	11131.649	11132.309	who	317	0
Khan02	522	ice	KLQ	3.5	617	522	the baby is in the uterus	KLQ	1.11	606.237	607.3389999999999	uterus	1.11	1
Khan03	132	father (A)	JBIL	72	136	132	nose (A)	JBIL	34	875.3	877.3	nose	34	1
Khan03	133	mother (	JBIL	73	137;293	133	elbow (A)	JBIL	43	1010.8	1012.8	elbow	43	1
Khan03	136	lightning	KLQ	3.3	143	136	father (A)	JBIL	72	1480.0	1480.0	father	72	0
Khan03	142	small (A)	JBIL	170	151	142	rain (A)	JBIL	125	2908.6	2920.3	fog	125	1
Khan03	144	heavy (A)	JBIL	164	153	144	snow (A)	JBIL	123	2883.3	2891.3	ice	123	1
Khan03	146	bad (A)	JBIL	151	156	146	wind (A)	JBIL	116	2442.5	2444.5	wind	116	1
Khan03	148	thirsty (A)	JBIL	147	158	148	fog (A)	JBIL	124	2891.3	2908.6	snow	124	1
Khan03	150	bitter (	JBIL	148	160;359	150	big (A)	JBIL	169	3568.3	3578.4	big	169	1
Khan03	151	wet (A)	JBIL	168	161	151	small (A)	JBIL	170	3580.4	3582.4	small	170	1
Khan03	153	white (A)	JBIL	181	164	153	heavy (A)	JBIL	164	3524.2	3526.2	heavy	164	1
Khan03	156	yellow (A)	JBIL	178	167	156	bad (A)	JBIL	151	3370.4	3388.9	bad !	151	1
Khan03	157	to kill	KLQ	9.1	171	157	hungry (A)	JBIL	146	3294.5	3300.2	hungry	146	0
Khan03	158	to hit	KLQ	9.2	172	158	thirsty (A)	JBIL	147	3331.8	3334.9	thirsty	147	0
Khan03	159	to cut	KLQ	9.3	173	159	sweet (A)	JBIL	155	3416.2	3425.3	sweet	155	0
Khan03	161	to slap	KLQ	9.5	175	161	wet (A)	JBIL	168	3562.3	3568.3	wet	168	0
Khan03	164	to sting (a bee stung the child)	KLQ	9.8	178	164	white (A)	JBIL	181	3727.6	3752.4	white	181	0
Khan03	165	to tear (the child will tear the paper)	KLQ	9.9	179	165	black (A)	JBIL	180	3712.7	3727.6	black	180	0
Khan03	167	here (A)	JBIL	300	181	167	yellow (A)	JBIL	178	3660.5	3694.8	yellow	178	0
Khan03	202	one	JBIL	1	217	202	night (A)	JBIL	114	2322.0	2356.3	night	114	1
Khan03	217	sixteen	JBIL	16	232	217	one	JBIL	1	465.1	471.1	one	1	1
Khan03	218	seventeen	JBIL	17	233	218	two	JBIL	2	471.1	482.0	two	2	1
Khan03	219	eighteen	JBIL	18	234	219	three	JBIL	3	482.0	484.0	three	3	1
Khan03	220	nineteen	JBIL	19	235	220	four	JBIL	4	544.4	552.4	four	4	1
Khan03	221	twenty	JBIL	20	236	221	five	JBIL	5	552.4	556.4	five	5	1
Khan03	222	twenty	JBIL	21	237;526	222	six	JBIL	6	556.4	564.9	six	6	1
Khan03	223	thirty	JBIL	22	238	223	seven	JBIL	7	568.9	580.0	six	7	1
Khan03	224	forty	JBIL	23	239	224	eight	JBIL	8	580.0	595.4	eight	8	1
Khan03	225	fifty	JBIL	24	240	225	nine	JBIL	9	595.4	610.6	nine	9	1
Khan03	226	sixty	JBIL	25	241	226	ten	JBIL	10	610.6	618.4	ten	10	1
Khan03	227	seventy	JBIL	26	242	227	eleven	JBIL	11	620.4	638.5	eleven	11	1
Khan03	228	eighty	JBIL	27	243	228	twelve	JBIL	12	638.5	650.0	twelve	12	1
Khan03	229	ninety	JBIL	28	244	229	thirteen	JBIL	13	650.0	654.0	thirteen	13	1
Khan03	230	one hundred	JBIL	29	245	230	fourteen	JBIL	14	654.0	659.4	fourteen	14	1
Khan03	231	two hundred	JBIL	30	246	231	fifteen	JBIL	15	665.4	678.1	fifteen	15	1
Khan03	232	head	JBIL	31	247;248;527	232	sixteen	JBIL	16	678.1	685.9	sixteen	16	1
Khan03	233	hair (	JBIL	32	249;250	233	seventeen	JBIL	17	685.9	692.5	seventeen	17	1
Khan03	234	eye	JBIL	33	251	234	eighteen	JBIL	18	692.5	694.5	eighteen	18	1
Khan03	235	ear	JBIL	35	252;253;528	235	nineteen	JBIL	19	695.5	703.5	nineteen	19	1
Khan03	236	mouth	JBIL	36	254	236	twenty	JBIL	20	703.5	711.0	twenty	20	1
Khan03	238	tongue	JBIL	38	257;258;530	238	thirty	JBIL	22	722.6	752.9	thirty	22	1
Khan03	239	neck	JBIL	39	259	239	forty	JBIL	23	752.9	755.9	forty	23	1
Khan03	240	throat	JBIL	40	260	240	fifty	JBIL	24	763.9	764.9	fifty	24	1
Khan03	241	arm	JBIL	41	261;262;531	241	sixty	JBIL	25	766.9	768.9	sixty	25	1
Khan03	242	hand	JBIL	42	263	242	seventy	JBIL	26	773.9	774.9	seventy	26	1
Khan03	243	finger	JBIL	44	264	243	eighty	JBIL	27	732.2413793103449	732.2413793103449	eighty	27	1
Khan03	244	nail	JBIL	45	265;266;532	244	ninety	JBIL	28	742.9310344827586	742.9310344827586	ninety	28	1
Khan03	245	chest	JBIL	46	267	245	one hundred	JBIL	29	753.6206896551724	753.6206896551724	one hundred	29	1
Khan03	246	stomach (belly)	JBIL	47	268	246	two hundred	JBIL	30	764.3103448275863	764.3103448275863	two hundred	30	1
Khan03	250	back	JBIL	51	272	250	hair (women)	JBIL	32	821.0	834.8	hair	32	1
Khan03	251	leg	JBIL	52	273	251	eye	JBIL	33	853.0	855.0	eye	33	1
Khan03	254	foot	JBIL	55	276	254	mouth	JBIL	36	902.9	903.9	mouth	36	1
Khan03	259	heart	JBIL	60	281	259	neck	JBIL	39	930.3	943.3	neck	39	1
Khan03	260	liver	JBIL	61	282	260	throat	JBIL	40	943.3	967.7	throat	40	1
Khan03	263	husband	JBIL	64	285	263	hand	JBIL	42	1006.8	1010.8	hand	42	1
Khan03	264	woman	JBIL	65	286	264	finger	JBIL	44	1047.5	1055.5	finger	44	1
Khan03	267	boy	JBIL	68	289	267	chest	JBIL	46	1068.2	1076.7	chest	46	1
Khan03	268	son	JBIL	69	290	268	stomach (belly)	JBIL	47	1076.7	1078.7	stomach (belly)	47	1
Khan03	270	daughter	JBIL	71	292	270	guts	JBIL	49	1086.2	1089.5	guts	49	1
Khan03	271	brother	JBIL	74	294	271	navel	JBIL	50	1149.6	1173.8	navel	50	1
Khan03	272	groom	JBIL	76	295	272	back	JBIL	51	1173.8	1187.4	back	51	1
Khan03	273	bride	JBIL	77	296	273	leg	JBIL	52	1195.4	1198.8	leg	52	1
Khan03	274	name	JBIL	78	297	274	thigh	JBIL	53	1198.8	1212.1	thigh	53	1
Khan03	275	dog	JBIL	79	298	275	knee	JBIL	54	1212.1	1214.1	knee	54	1
Khan03	276	cat	JBIL	80	299	276	foot	JBIL	55	1224.5	1230.5	foot	55	1
Khan03	278	tail	JBIL	82	301	278	bone	JBIL	57	1240.3	1242.3	bone	57	1
Khan03	279	claw	JBIL	83	302	279	blood	JBIL	58	1252.2	1270.4	blood	58	1
